HORA: Tue Nov 12 23:13:22 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.exception.SQLGrammarException: could not execute statement
HORA: Tue Nov 12 23:13:22 BRST 2019 | ERRO: org.hibernate.exception.SQLGrammarException: could not extract ResultSet
HORA: Tue Nov 12 23:13:57 BRST 2019 | ERRO: org.hibernate.exception.SQLGrammarException: could not extract ResultSet
HORA: Tue Nov 12 23:18:13 BRST 2019 | ERRO: org.hibernate.exception.SQLGrammarException: could not extract ResultSet
HORA: Tue Nov 12 23:32:46 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 12 23:33:57 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 12 23:34:15 BRST 2019 | ERRO: org.hibernate.exception.SQLGrammarException: could not extract ResultSet
HORA: Tue Nov 12 23:34:22 BRST 2019 | ERRO: org.hibernate.exception.SQLGrammarException: could not extract ResultSet
HORA: Tue Nov 12 23:34:28 BRST 2019 | ERRO: org.hibernate.exception.SQLGrammarException: could not extract ResultSet
HORA: Tue Nov 12 23:34:34 BRST 2019 | ERRO: org.hibernate.exception.SQLGrammarException: could not extract ResultSet
HORA: Tue Nov 12 23:35:17 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 12 23:37:02 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 12 23:37:28 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 12 23:37:33 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 12 23:37:36 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 12 23:37:40 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 12 23:37:43 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 12 23:40:20 BRST 2019 | ERRO: javax.persistence.NonUniqueResultException: query did not return a unique result: 2
HORA: Tue Nov 12 23:41:55 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 13 23:28:43 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.exception.SQLGrammarException: could not extract ResultSet
HORA: Wed Nov 13 23:30:36 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:30:46 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:31:09 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:31:14 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 13 23:31:15 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:31:35 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 13 23:31:35 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:32:04 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:32:25 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:32:48 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:32:50 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:32:52 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:33:44 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:34:24 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:35:29 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyAccessException: Null value was assigned to a property [class entidade.Projetos.situacao] of primitive type setter of entidade.Projetos.situacao
HORA: Wed Nov 13 23:43:57 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 13 23:45:35 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:03:41 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:07:19 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:07:25 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:07:30 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:07:35 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:11:42 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:11:50 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.exception.ConstraintViolationException: could not execute statement
HORA: Thu Nov 14 00:12:12 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:12 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:20 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:20 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:20 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:25 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:28 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:28 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:28 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:33 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:33 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:34 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:34 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:41 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:41 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:47 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:47 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:47 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:53 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:53 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:12:53 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:05 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:05 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:05 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:10 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:10 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:10 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:15 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:15 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:15 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:24 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:24 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:30 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:30 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:30 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:35 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:35 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:35 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:35 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:39 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:39 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:41 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:41 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:44 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:44 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:44 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:44 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:50 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:50 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 00:13:50 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:50:51 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:03 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:03 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:08 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:08 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:08 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:11 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:11 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:12 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:16 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:16 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Thu Nov 14 21:51:16 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Fri Nov 15 03:30:13 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Fri Nov 15 03:30:19 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Fri Nov 15 03:30:23 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Fri Nov 15 03:31:21 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Fri Nov 15 03:31:26 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:01:37 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyValueException: not-null property references a null or transient value : entidade.Anexos.refUsuario
HORA: Sun Nov 17 02:05:07 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.exception.ConstraintViolationException: could not execute statement
HORA: Sun Nov 17 02:05:58 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:06:32 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:32:53 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:33:30 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:49:08 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:49:14 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:50:12 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:50:18 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:50:30 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:51:30 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:51:38 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:53:50 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:54:36 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:55:28 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:55:45 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 02:56:36 BRST 2019 | ERRO: java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: anexos is not mapped [select a FROM anexos a WHERE a.refSource =66]
HORA: Sun Nov 17 02:58:11 BRST 2019 | ERRO: java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: anexos is not mapped [select a FROM anexos a WHERE a.refSource =66]
HORA: Sun Nov 17 03:00:05 BRST 2019 | ERRO: java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: anexos is not mapped [select a FROM anexos a WHERE a.refSource =66]
HORA: Sun Nov 17 03:08:11 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 03:08:20 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 03:09:46 BRST 2019 | ERRO: java.lang.ClassCastException: entidade.Projetos cannot be cast to entidade.Anexos
HORA: Sun Nov 17 03:09:47 BRST 2019 | ERRO: java.lang.ClassCastException: entidade.Projetos cannot be cast to entidade.Anexos
HORA: Sun Nov 17 03:11:02 BRST 2019 | ERRO: java.lang.ClassCastException: entidade.Projetos cannot be cast to entidade.Anexos
HORA: Sun Nov 17 03:11:27 BRST 2019 | ERRO: java.lang.ClassCastException: entidade.Projetos cannot be cast to entidade.Anexos
HORA: Sun Nov 17 03:19:11 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 03:19:21 BRST 2019 | ERRO: java.lang.IllegalArgumentException: Parameter value [%66%] did not match expected type [java.lang.Integer (n/a)]
HORA: Sun Nov 17 03:21:41 BRST 2019 | ERRO: java.lang.IllegalArgumentException: Parameter value [%66%] did not match expected type [java.lang.Integer (n/a)]
HORA: Sun Nov 17 03:30:44 BRST 2019 | ERRO: java.lang.IllegalArgumentException: Parameter value [%66%] did not match expected type [java.lang.Integer (n/a)]
HORA: Sun Nov 17 03:30:55 BRST 2019 | ERRO: java.lang.IllegalArgumentException: Parameter value [%12%] did not match expected type [java.lang.Integer (n/a)]
HORA: Sun Nov 17 03:32:30 BRST 2019 | ERRO: java.lang.IllegalArgumentException: Parameter value [%12%] did not match expected type [java.lang.Integer (n/a)]
HORA: Sun Nov 17 03:35:07 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 03:36:15 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyValueException: not-null property references a null or transient value : entidade.Auditoria.info
HORA: Sun Nov 17 03:37:44 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyValueException: not-null property references a null or transient value : entidade.Auditoria.info
HORA: Sun Nov 17 03:39:54 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyValueException: not-null property references a null or transient value : entidade.Auditoria.info
HORA: Sun Nov 17 15:02:57 BRST 2019 | ERRO: java.lang.ClassCastException: java.lang.String cannot be cast to java.lang.Integer
HORA: Sun Nov 17 15:02:57 BRST 2019 | ERRO: java.lang.ClassCastException: java.lang.String cannot be cast to java.lang.Integer
HORA: Sun Nov 17 15:04:09 BRST 2019 | ERRO: java.lang.ClassCastException: java.lang.String cannot be cast to java.lang.Integer
HORA: Sun Nov 17 15:04:09 BRST 2019 | ERRO: java.lang.ClassCastException: java.lang.String cannot be cast to java.lang.Integer
HORA: Sun Nov 17 15:16:14 BRST 2019 | ERRO: java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: Invalid path: 'ge.txt' [select a FROM entidade.Anexos a WHERE a.nome =ge.txt]
HORA: Sun Nov 17 15:16:14 BRST 2019 | ERRO: java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: Invalid path: 'ge.txt' [select a FROM entidade.Anexos a WHERE a.nome =ge.txt]
HORA: Sun Nov 17 15:20:42 BRST 2019 | ERRO: java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: Invalid path: 'geo.txt' [select a FROM entidade.Anexos a WHERE a.nome =geo.txt]
HORA: Sun Nov 17 15:22:50 BRST 2019 | ERRO: java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: Invalid path: 'geo.txt' [select a FROM entidade.Anexos a WHERE a.nome =geo.txt]
HORA: Sun Nov 17 15:22:52 BRST 2019 | ERRO: java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: Invalid path: 'geo.txt' [select a FROM entidade.Anexos a WHERE a.nome =geo.txt]
HORA: Sun Nov 17 15:22:53 BRST 2019 | ERRO: java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: Invalid path: 'geo.txt' [select a FROM entidade.Anexos a WHERE a.nome =geo.txt]
HORA: Sun Nov 17 15:22:53 BRST 2019 | ERRO: java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: Invalid path: 'geo.txt' [select a FROM entidade.Anexos a WHERE a.nome =geo.txt]
HORA: Sun Nov 17 15:33:52 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 15:34:01 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 15:34:21 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 15:35:11 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:05:30 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:06:29 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:08:37 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:12:01 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:12:11 BRST 2019 | ERRO: java.io.FileNotFoundException: src\anexos\projetos\src\anexos\projetos\66\o nó.png (O sistema não pode encontrar o caminho especificado)
HORA: Sun Nov 17 16:13:38 BRST 2019 | ERRO: java.io.FileNotFoundException: src\anexos\projetos\src\anexos\projetos\66\geo.txt (O sistema não pode encontrar o caminho especificado)
HORA: Sun Nov 17 16:16:07 BRST 2019 | ERRO: java.io.FileNotFoundException: src\anexos\projetos\src\anexos\projetos\66\geo.txt (O sistema não pode encontrar o caminho especificado)
HORA: Sun Nov 17 16:17:19 BRST 2019 | ERRO: java.io.FileNotFoundException: src\anexos\projetos\src\anexos\projetos\66\geo.txt (O sistema não pode encontrar o caminho especificado)
HORA: Sun Nov 17 16:18:30 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:18:50 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:20:05 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:20:32 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:20:41 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:22:02 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:22:19 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:23:58 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:29:47 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:29:54 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:30:18 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:38:57 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:39:19 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:39:36 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:41:01 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Sun Nov 17 16:41:37 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Sun Nov 17 16:43:37 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyValueException: not-null property references a null or transient value : entidade.Anexos.refUsuario
HORA: Sun Nov 17 16:43:50 BRST 2019 | ERRO: javax.persistence.PersistenceException: org.hibernate.PropertyValueException: not-null property references a null or transient value : entidade.Anexos.refUsuario
HORA: Sun Nov 17 16:44:18 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 16:44:41 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 23:58:27 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 23:59:14 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 23:59:31 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Sun Nov 17 23:59:39 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Mon Nov 18 00:03:10 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Mon Nov 18 00:24:09 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Mon Nov 18 00:56:41 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Mon Nov 18 00:58:51 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Mon Nov 18 01:10:09 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Mon Nov 18 01:10:21 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\Users\rrs (Acesso negado)
HORA: Mon Nov 18 01:10:59 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\Users\rrs\Documents (Acesso negado)
HORA: Mon Nov 18 01:11:17 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\Users\rrs\Documents (Acesso negado)
HORA: Mon Nov 18 01:20:55 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\Users\rrs (Acesso negado)
HORA: Mon Nov 18 01:25:05 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\Users\rrs (Acesso negado)
HORA: Mon Nov 18 01:28:44 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\Users\rrs\Documents (Acesso negado)
HORA: Mon Nov 18 01:29:09 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\ (O sistema não pode encontrar o caminho especificado)
HORA: Mon Nov 18 01:37:57 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\Users\rrs\Documents (Acesso negado)
HORA: Mon Nov 18 01:38:34 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\Users\rrs (Acesso negado)
HORA: Mon Nov 18 23:48:15 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Mon Nov 18 23:48:38 BRST 2019 | ERRO: java.nio.channels.NonWritableChannelException
HORA: Tue Nov 19 00:01:48 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 19 00:03:31 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\Users\rrs\Documents (Acesso negado)
HORA: Tue Nov 19 00:04:19 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 19 00:07:52 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 19 00:08:15 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 19 00:08:49 BRST 2019 | ERRO: java.io.FileNotFoundException: C:\Users\rrs\Documents\NetBeansProjects\ARQ_ENG\ARQ_ENG\src\anexos\projetos\66\Rafael Rodrigues TCC I - Versão Final.pdf (O sistema não pode encontrar o arquivo especificado)
HORA: Tue Nov 19 00:08:55 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 19 00:19:07 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 19 00:19:12 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 19 00:30:36 BRST 2019 | ERRO: java.nio.channels.NonWritableChannelException
HORA: Tue Nov 19 00:38:59 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Tue Nov 19 00:39:30 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Fri Nov 22 02:41:41 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Fri Nov 22 02:43:11 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Mon Nov 25 22:14:00 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Mon Nov 25 22:14:07 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Mon Nov 25 22:14:08 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Mon Nov 25 22:14:25 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Mon Nov 25 22:14:35 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Mon Nov 25 22:14:55 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Mon Nov 25 22:15:03 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Mon Nov 25 22:15:03 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Mon Nov 25 22:15:03 BRST 2019 | ERRO: javax.persistence.NoResultException: No entity found for query
HORA: Wed Nov 27 00:07:35 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:07:44 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:07:44 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:08:00 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:08:00 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:08:01 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:08:04 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:08:04 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:08:05 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:08:09 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:08:09 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:08:09 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:13:34 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:13:34 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:13:34 BRST 2019 | ERRO: java.lang.NullPointerException
HORA: Wed Nov 27 00:13:34 BRST 2019 | ERRO: java.lang.NullPointerException
